customer_id,gender,age,married,number_of_dependents,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,churn_label,cltv
8467-WYNSR,Male,62,No,0,No,0,22,None,Yes,37.11,No,Yes,DSL,15,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,55.1,1253.15,0,0,816.42,2069.57,No,2729
0851-DFJKB,Female,57,No,0,No,0,15,None,Yes,30.54,No,Yes,DSL,11,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,58.95,955.15,0,0,458.09999999999997,1413.25,No,4497
5382-SOYZL,Male,39,No,0,No,0,22,None,Yes,11.15,Yes,Yes,Fiber Optic,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,2162.6,0,0,245.3,2407.9,No,3729
3261-CQXOL,Female,33,Yes,2,No,0,71,Offer A,Yes,4.15,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.45,1813.35,0,0,294.65000000000003,2108,No,4993
8388-FYNPZ,Male,26,No,0,No,0,4,Offer E,Yes,34.69,No,Yes,DSL,47,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.75,245.15,0,0,138.76,383.90999999999997,No,2401
4002-BQWPQ,Male,59,No,0,No,0,25,None,Yes,25.2,Yes,Yes,Cable,23,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.75,2028.8,0,0,630,2658.8,No,5917
5651-YLPRD,Female,45,Yes,3,Yes,7,32,None,Yes,26.66,No,Yes,Fiber Optic,57,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,86.1,2723.75,0,130,853.12,3706.87,No,4970
4378-BZYFP,Male,41,No,0,No,0,17,None,Yes,42.66,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Mailed Check,20.5,365.8,0,0,725.2199999999999,1091.02,No,2259
7764-BDPEE,Male,50,No,3,No,0,3,None,Yes,19.58,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.85,60.65,0,0,58.739999999999995,119.38999999999999,No,5868
3429-IFLEM,Female,48,No,0,No,0,71,Offer A,Yes,18.2,No,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,77.35,5550.1,0,0,1292.2,6842.3,No,4846
5002-GCQFH,Male,30,Yes,0,Yes,1,49,Offer B,Yes,47.17,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,93.85,4733.1,0,30,2311.33,7074.43,No,5698
0556-FJEGU,Male,26,No,0,No,0,58,Offer B,Yes,47.47,No,Yes,DSL,69,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,70.1,4048.95,0,0,2753.2599999999998,6802.209999999999,No,4474
0604-THJFP,Female,40,Yes,0,Yes,4,59,Offer B,Yes,8.28,No,Yes,DSL,22,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,75.95,4542.35,0,0,488.52,5030.870000000001,No,5446
5879-SESNB,Female,34,No,0,No,0,11,Offer D,Yes,33.79,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.25,888.65,0,0,371.69,1260.34,No,5902
6461-PPAXN,Female,20,Yes,0,Yes,5,35,None,Yes,42.18,No,Yes,Cable,59,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.95,1916,0,0,1476.3,3392.3,No,4858
3318-ISQFQ,Female,23,No,0,No,0,20,Offer D,Yes,10.97,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.5,413,0,0,219.4,632.4,No,5409
1106-HRLKZ,Male,21,Yes,1,Yes,9,40,Offer B,Yes,22.96,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,808.95,0,0,918.4000000000001,1727.3500000000001,No,2630
2483-XSSMZ,Female,22,No,0,No,0,39,None,Yes,25.33,No,Yes,DSL,82,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,47.85,1886.4,0,70,987.8699999999999,2944.27,No,5531
8165-ZJRNM,Female,62,Yes,1,Yes,7,72,Offer A,Yes,21.14,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.75,1679.25,0,0,1522.08,3201.33,No,4923
2604-XVDAM,Female,54,No,0,No,0,12,Offer D,Yes,6.56,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,43.8,540.95,0,0,78.72,619.6700000000001,No,5706
3717-OFRTN,Male,48,No,0,No,0,1,Offer E,Yes,5.32,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.75,19.75,0,0,5.32,25.07,No,3595
9046-JBFWA,Male,20,No,2,No,0,27,None,Yes,30.36,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.15,537.35,0,0,819.72,1357.0700000000002,No,4004
3280-NMUVX,Male,53,Yes,0,Yes,7,34,None,Yes,26.03,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,678.8,0,0,885.02,1563.82,No,4669
1206-EHBDD,Female,56,Yes,0,Yes,9,56,Offer B,Yes,4.24,No,Yes,Fiber Optic,15,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.3,4513.65,0,0,237.44,4751.089999999999,No,6203
8361-LBRDI,Female,31,No,0,No,0,58,Offer B,Yes,38.62,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.35,1423.85,0,0,2239.96,3663.81,No,6190
4883-KCPZJ,Female,30,Yes,3,Yes,9,22,Offer D,Yes,25.98,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.25,555.4,0,0,571.5600000000001,1126.96,No,4386
9108-EQPNQ,Female,27,Yes,2,Yes,10,10,Offer D,Yes,18.57,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,26.1,225.55,0,0,185.7,411.25,No,3179
7277-KAMWT,Male,23,No,0,No,0,13,Offer D,Yes,1.61,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,268.45,0,0,20.93,289.38,No,3037
2545-LXYVJ,Male,19,Yes,0,Yes,1,72,Offer A,Yes,21.72,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,20.7,1492.1,0,0,1563.84,3055.9399999999996,No,6317
3234-VKACU,Male,21,No,0,No,0,2,None,Yes,23.52,No,Yes,DSL,48,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,70.3,132.4,0,0,47.04,179.44,No,4799
8120-JDCAM,Male,42,Yes,1,Yes,1,4,None,Yes,37.23,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.55,284.9,0,0,148.92,433.81999999999994,No,3708
8917-FAEMR,Female,28,No,0,No,0,37,None,Yes,26.49,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.85,784.25,0,0,980.13,1764.38,No,3408
7047-YXDMZ,Male,59,No,0,No,0,21,Offer D,Yes,34.39,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20,417.7,0,0,722.19,1139.89,No,2366
0929-HYQEW,Male,20,No,0,No,0,3,None,Yes,17.42,No,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,160.85,0,0,52.260000000000005,213.11,No,2085
6614-YOLAC,Female,31,Yes,0,Yes,3,71,Offer A,No,0,No,Yes,Cable,8,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,58.65,4145.25,0,0,0,4145.25,No,4151
7426-RHZGU,Male,41,No,0,No,0,9,None,Yes,30.8,No,Yes,Fiber Optic,3,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.9,827.45,0,0,277.2,1104.65,No,5017
4065-JJAVA,Female,56,No,0,No,0,1,None,Yes,16.99,No,Yes,DSL,8,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,49.5,49.5,0,30,16.99,96.49,No,5262
7649-SIJJF,Male,36,Yes,0,Yes,5,71,Offer A,Yes,10.97,Yes,Yes,DSL,20,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.1,5585.4,0,0,778.87,6364.2699999999995,No,6045
9361-YNQWJ,Female,36,No,0,No,0,64,Offer B,Yes,15.93,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.4,1601.2,0,0,1019.52,2620.7200000000003,No,5887
3748-FVMZZ,Male,33,No,0,No,0,4,None,No,0,No,Yes,DSL,13,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40.05,162.45,0,0,0,162.45,No,2664
9391-TTOYH,Female,33,No,0,No,0,23,Offer D,Yes,13.98,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.5,470.2,0,0,321.54,791.74,No,5652
1452-XRSJV,Female,59,Yes,2,Yes,3,39,None,Yes,15.06,No,Yes,DSL,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,51.05,2066,0,0,587.34,2653.34,No,3154
3422-WJOYD,Male,27,Yes,0,Yes,1,28,None,Yes,33.63,No,Yes,DSL,48,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,54.35,1426.45,0,30,941.6400000000001,2398.09,No,5105
7147-AYBAA,Male,62,No,0,No,0,37,None,Yes,28.84,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.35,2552.9,0,0,1067.08,3619.98,No,5402
6732-FZUGP,Female,30,No,0,No,0,47,Offer B,Yes,40.25,Yes,Yes,Fiber Optic,69,Yes,No,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,94.9,4615.25,0,0,1891.75,6507,No,4510
8329-GWVPJ,Female,39,Yes,3,Yes,8,50,Offer B,Yes,10.21,No,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,3557.7,0,0,510.50000000000006,4068.2,No,4539
1352-VHKAJ,Male,30,Yes,2,Yes,1,27,None,Yes,13.55,Yes,Yes,Cable,59,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,71.6,1957.1,0,140,365.85,2462.95,No,3773
2632-TACXW,Female,49,Yes,0,Yes,4,62,None,Yes,8.91,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,23.65,1416.75,0,0,552.42,1969.17,No,4671
8146-QQKZH,Female,25,Yes,0,Yes,4,71,Offer A,Yes,6.23,No,Yes,DSL,58,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,81.85,5924.4,0,0,442.33000000000004,6366.73,No,4090
1767-CJKBA,Male,39,No,0,No,0,66,Offer A,Yes,49.13,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,1697.7,0,0,3242.5800000000004,4940.280000000001,No,6025
6445-TNRXS,Male,61,Yes,1,Yes,5,68,Offer A,Yes,32.59,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,0,0,2216.1200000000003,10065.970000000001,No,5671
4581-LNWUM,Female,47,No,0,No,0,13,Offer D,No,0,No,Yes,DSL,27,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,49.15,649.4,0,0,0,649.4,No,3000
4869-EPIUS,Male,37,Yes,0,Yes,3,56,None,Yes,46.18,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.9,4557.5,0,0,2586.08,7143.58,No,5344
1915-OAKWD,Female,56,No,0,No,0,16,Offer D,Yes,44.05,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,19.3,360.35,0,0,704.8,1065.15,No,2870
7296-PIXQY,Female,60,Yes,2,No,0,14,Offer D,Yes,23,No,Yes,Fiber Optic,17,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.2,1046.5,0,0,322,1368.5,No,5819
3354-OADJP,Female,37,No,0,No,0,8,None,Yes,42.78,No,Yes,DSL,27,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.25,447.75,0,0,342.24,789.99,No,2237
3524-WQDSG,Female,29,Yes,2,Yes,8,43,None,Yes,5.25,Yes,Yes,Fiber Optic,59,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.3,4209.95,0,0,225.75,4435.7,No,3280
0810-DHDBD,Female,31,No,0,No,0,52,None,Yes,21.38,Yes,Yes,Cable,21,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,74,3877.65,0,0,1111.76,4989.41,No,5806
4026-SKKHW,Male,35,No,0,No,0,3,None,Yes,28.19,No,Yes,Cable,21,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.25,152.3,0,0,84.57000000000001,236.87,No,2166
2829-HYVZP,Male,42,No,0,No,0,29,None,Yes,46.12,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.8,572.2,0,0,1337.48,1909.68,No,5696
3845-JHAMY,Female,48,Yes,3,Yes,1,16,Offer D,No,0,No,Yes,Cable,53,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,35.5,552.7,0,80,0,632.7,No,2069
7013-PSXHK,Female,41,No,0,No,0,40,None,Yes,33.83,Yes,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,80.75,3208.65,0,0,1353.1999999999998,4561.85,No,2047
3486-NPGST,Female,47,No,0,No,0,36,None,Yes,41.33,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.55,620.75,0,0,1487.8799999999999,2108.63,No,2691
6100-FJZDG,Male,49,Yes,0,Yes,10,26,None,Yes,45.28,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.05,505.9,0,0,1177.28,1683.1799999999998,No,2403
1730-VFMWO,Female,33,Yes,0,Yes,6,34,None,Yes,40.67,No,Yes,DSL,7,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.2,1815.3,0,0,1382.78,3198.08,No,4352
7143-BQIBA,Male,32,No,0,No,0,10,Offer D,Yes,7.65,No,Yes,DSL,17,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.25,612.95,0,0,76.5,689.45,No,3415
3800-LYTRK,Female,52,No,0,No,0,14,None,Yes,27.68,No,Yes,DSL,26,Yes,No,No,Yes,No,No,No,No,One Year,No,Credit Card,55.7,795.15,0,100,387.52,1282.67,No,4978
9646-NMHXE,Male,63,Yes,0,Yes,7,47,None,Yes,6.54,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.65,973.1,0,0,307.38,1280.48,No,2021
7030-NJVDP,Male,36,Yes,0,Yes,2,24,None,Yes,10.23,No,Yes,Fiber Optic,8,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,2210.2,0,0,245.52,2455.72,No,5436
7771-ZONAT,Male,62,No,0,No,0,22,None,No,0,No,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,56.75,1304.85,0,0,0,1304.85,No,4574
2111-DWYHN,Male,31,No,0,No,0,1,None,Yes,18.81,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.1,21.1,0,0,18.81,39.91,No,2810
4194-WHFCB,Female,35,Yes,5,Yes,2,59,None,Yes,48.07,Yes,Yes,Fiber Optic,53,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.65,5580.8,0,0,2836.13,8416.93,No,5266
4121-AGSIN,Female,44,Yes,0,Yes,9,58,None,Yes,36.45,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,24.5,1497.9,9.22,0,2114.1000000000004,3602.7800000000007,No,4455
0455-XFASS,Female,61,Yes,2,Yes,3,3,None,Yes,1.67,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.55,200.2,33.8,0,5.01,171.40999999999997,No,5998
0301-KOBTQ,Male,50,No,0,No,0,32,None,Yes,14.91,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.05,614.45,9.73,0,477.12,1081.8400000000001,No,3398
4367-NUYAO,Male,39,Yes,1,Yes,5,10,None,Yes,22.83,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.75,257.5,0,0,228.29999999999998,485.79999999999995,No,4950
9170-ARBTB,Female,41,Yes,0,No,0,52,None,Yes,8.25,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.6,1012.4,46.07,0,429,1395.33,No,4848
7241-AJHFS,Male,53,No,0,No,0,32,None,Yes,6.2,Yes,Yes,Fiber Optic,25,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,87.65,2766.4,47.87,150,198.4,3066.9300000000003,No,2426
4546-FOKWR,Female,35,No,0,No,0,16,None,Yes,13.04,Yes,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,1129.35,39.99,0,208.64,1298,No,3574
9036-CSKBW,Female,62,No,0,No,0,51,None,Yes,7.54,Yes,Yes,Fiber Optic,6,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,107.45,5680.9,14.76,0,384.54,6050.679999999999,No,5446
5832-TRLPB,Male,30,No,0,No,0,29,None,Yes,3.69,No,Yes,Cable,27,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.35,2243.9,2.24,0,107.01,2348.6700000000005,No,4422
8590-YFFQO,Male,24,Yes,0,Yes,1,70,Offer A,Yes,1.63,No,Yes,DSL,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,64.95,4523.25,42.89,0,114.1,4594.46,No,5669
8659-IOOPU,Female,25,Yes,2,Yes,4,71,Offer A,Yes,32.16,Yes,Yes,Fiber Optic,59,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,100.45,7159.7,16.12,0,2283.3599999999997,9426.939999999999,No,6171
1338-CECEE,Male,28,Yes,0,Yes,4,41,None,Yes,13.58,Yes,Yes,DSL,51,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,68.5,2839.95,38.37,0,556.78,3358.3599999999997,No,3877
7439-DKZTW,Male,49,No,0,No,0,1,None,Yes,5.93,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.55,80.55,0,60,5.93,146.48000000000002,No,3154
4646-QZXTF,Female,38,Yes,0,Yes,4,7,None,Yes,12.16,No,Yes,DSL,9,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.25,580.1,47.36,0,85.12,617.86,No,5928
9742-XOKTS,Male,60,Yes,1,Yes,10,67,Offer A,Yes,18.29,Yes,Yes,Fiber Optic,11,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,89.55,6038.55,33.76,0,1225.4299999999998,7230.219999999999,No,6194
6921-OZMFH,Male,38,Yes,1,Yes,3,5,None,Yes,18.97,Yes,Yes,Cable,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55.7,259.4,0,0,94.85,354.25,No,3598
9578-FOMUK,Male,53,No,3,No,0,15,None,Yes,32.54,Yes,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.8,324.15,12.8,0,488.09999999999997,799.4499999999999,No,3965
4712-UYOOI,Female,21,Yes,3,Yes,4,20,None,Yes,38.6,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20,417.65,9.73,0,772,1179.92,No,3402
7722-CVFXN,Male,50,Yes,3,Yes,9,54,None,Yes,7.25,Yes,Yes,Fiber Optic,57,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,5637.85,23.01,0,391.5,6006.34,No,5546
8717-VCTXJ,Male,32,No,0,No,0,42,None,Yes,48.41,No,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.55,839.4,12.16,0,2033.2199999999998,2860.46,No,5293
7363-QTBIW,Female,24,Yes,0,Yes,3,9,None,Yes,6.78,No,Yes,Fiber Optic,59,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.75,769.1,0,0,61.02,830.12,No,4654
4159-NAAIX,Female,24,No,0,No,0,63,None,Yes,37.76,Yes,Yes,Fiber Optic,48,No,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,97.45,6253,0,0,2378.8799999999997,8631.88,No,4769
0971-QIFJK,Female,57,Yes,0,Yes,10,69,Offer A,Yes,39.78,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.25,1641.8,45.75,0,2744.82,4340.87,No,4884
9397-TZSHA,Female,24,No,0,No,0,69,Offer A,Yes,36.5,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.6,1678.05,28.42,0,2518.5,4168.13,No,5294
3391-JSQEW,Male,32,Yes,0,Yes,7,40,None,Yes,24.3,No,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.15,2058.5,37.03,0,972,2993.4700000000003,No,2454
0343-QLUZP,Male,38,No,0,No,0,60,Offer B,No,0,No,Yes,DSL,25,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,39.6,2424.5,38.46,0,0,2386.04,No,5544
3312-UUMZW,Male,33,Yes,0,Yes,3,32,None,Yes,47.89,Yes,Yes,Fiber Optic,9,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.85,3145.9,0,0,1532.48,4678.38,No,3981
1271-UODNO,Male,60,No,0,No,0,39,None,Yes,5.4,Yes,Yes,DSL,16,No,No,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,53.85,2200.7,46.66,0,210.60000000000002,2364.64,No,2380
8461-EFQYM,Female,36,No,0,No,0,38,None,Yes,46.18,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,24.25,914.4,35.61,0,1754.84,2633.63,No,2997
6900-RBKER,Male,32,No,0,No,0,52,Offer B,Yes,15.1,Yes,Yes,Fiber Optic,17,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.45,4577.75,18.89,0,785.1999999999999,5344.0599999999995,No,5386
6891-JPYFF,Female,57,Yes,3,Yes,1,48,Offer B,Yes,30.41,Yes,Yes,Fiber Optic,53,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.25,4997.5,1.66,0,1459.68,6455.52,No,4275
1459-QNFQT,Male,21,Yes,0,Yes,7,70,Offer A,No,0,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.5,4144.8,23.72,0,0,4121.08,No,4031
1047-NNCBF,Male,56,No,0,No,0,20,None,Yes,3.8,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,70.55,1493.55,17.6,0,76,1551.95,No,5790
3696-XRIEN,Female,59,No,0,No,0,50,Offer B,Yes,21.25,Yes,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.5,4179.1,21.35,0,1062.5,5220.25,No,5258
0074-HDKDG,Male,46,Yes,0,Yes,5,25,None,Yes,6.45,No,Yes,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,61.6,1611,44.9,0,161.25,1727.35,No,3807
8791-GFXLZ,Male,58,No,0,No,0,12,None,Yes,44.78,No,Yes,DSL,12,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.05,593.05,29.32,0,537.36,1101.09,No,4244
9330-DHBFL,Female,29,Yes,0,Yes,4,23,None,Yes,11.4,No,Yes,DSL,58,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,66.25,1533.8,23.92,0,262.2,1772.08,No,2072
0098-BOWSO,Male,26,No,0,No,0,27,None,Yes,20.66,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.4,529.8,0,0,557.82,1087.62,No,3792
5859-HZYLF,Male,45,Yes,2,Yes,9,26,None,Yes,43.84,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.15,515.75,0,0,1139.8400000000001,1655.5900000000001,No,4347
3156-QLHBO,Male,58,No,1,No,0,2,None,Yes,21.18,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,48.35,0,0,42.36,90.71000000000001,No,4725
2208-NQBCT,Female,23,Yes,3,Yes,10,26,None,Yes,42.95,No,Yes,Fiber Optic,27,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.95,2070.05,0,0,1116.7,3186.75,No,2817
6621-NRZAK,Female,40,Yes,2,Yes,7,63,Offer B,Yes,46.9,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20,1209.25,0,0,2954.7,4163.95,No,5975
0831-JNISG,Male,52,Yes,2,Yes,9,71,Offer A,Yes,23.34,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,1396.25,0,0,1657.14,3053.3900000000003,No,5406
0774-IFUVM,Male,19,Yes,2,Yes,7,11,None,Yes,16.71,Yes,Yes,DSL,59,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,65.15,723.35,0,0,183.81,907.1600000000001,No,5942
9553-DLCLU,Female,30,No,0,No,0,13,None,Yes,37.03,Yes,Yes,DSL,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.95,1161.75,0,0,481.39,1643.1399999999999,No,5407
1641-BYBTK,Male,38,No,2,No,0,6,None,Yes,16.91,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.2,98.35,0,0,101.46000000000001,199.81,No,3478
